HPC_index,name,metal_smiles,organ_smiles,mε,mσ,topo,GLD,PLD,LCD,q,VSA,GSA,VF,AV,Tem,pH,Dosage,Concentration,Capacity
267,BUC(17)Co,[OH2][Co]([OH2])([OH2])[OH2],['C1(N2C[N-]C=C2)=CC(N3C[N-]C=C3)=CC(N4C[N-]C=C4)=C1'],7.04,2.56,hcb,2.09294,1.04089,2.07248,1.84639,0,0,0.26941,0.145912,308,10,0.5,136.3348665,121.4932625
268,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,1.089286922,2.50430312
269,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,2.155348271,4.950542306
270,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,3.978127373,6.880519832
271,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,6.398066791,8.552084664
272,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,9.585487399,12.79909503
273,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,12.89644701,16.91712454
274,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,20.85071744,18.19509482
275,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,25.03166645,21.86112761
276,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,33.578873,28.99972189
277,GUT(3)Zn,[Zn][OH2][Zn],['CC1=CC=C(N(CC2=CC=C(C=C2)C([O-])=O)CC3=CC=C(C=C3)C([O-])=O)C=C1'],62.39,2.46,dia,3.06511,1.48346,3.04145,1.3739,0,0,0.37579,0.27352,298,3,0.4,53.9556835,28.71582872
278,iMOF(1C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,bnn,5.49528,3.1301,5.31569,1.19291,984.69,825.46,0.45501,0.381429,298,7,1,3.07885795,0.23255814
279,iMOF(1C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,bnn,5.49528,3.1301,5.31569,1.19291,984.69,825.46,0.45501,0.381429,298,7,1,129.2109793,26.74418605
280,iMOF(1C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,bnn,5.49528,3.1301,5.31569,1.19291,984.69,825.46,0.45501,0.381429,298,7,1,243.4826353,41.39534884
281,iMOF(1C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,bnn,5.49528,3.1301,5.31569,1.19291,984.69,825.46,0.45501,0.381429,298,7,1,546.9952782,46.04651163
282,iMOF(1C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,bnn,5.49528,3.1301,5.31569,1.19291,984.69,825.46,0.45501,0.381429,298,7,1,1062.130091,60.23255814
283,iMOF(1C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,bnn,5.49528,3.1301,5.31569,1.19291,984.69,825.46,0.45501,0.381429,298,7,1,1584.883721,84.88372093
284,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,0.9,4.5
285,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,5.04,25.2
286,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,10.08,50.4
287,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,15.12,75.6
288,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,20.00910506,98.1
289,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,25.02474708,122.4
290,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,30.08373541,136.8
291,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,40.14287938,154.8
292,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,298,11,0.2,50.03626459,163.8
293,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,0.9,4.5
294,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,5.04,25.2
295,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,10.08,50.4
296,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,15.35346304,75.6
297,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,20.00910506,98.1
298,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,25.02474708,122.4
299,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,30.01066148,134.1
300,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,39.95276265,144.9
301,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,303,11,0.2,49.96319066,161.1
302,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,0.9,4.5
303,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,5.04,25.2
304,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,10.08,50.4
305,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,14.94,74.7
306,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,20.00910506,98.1
307,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,25.00038911,121.5
308,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,29.93284047,134.1
309,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,39.93315175,141.3
310,MIL(88A)Fe,[O][Fe][O]([Fe][O])[Fe][O],['C(/C=C/C(=O)[O-])C(=O)[O-]'],6.54,2.59,acs,8.61957,8.10066,8.61957,0.817919,2366.84,2893.73,0.7116,0.870012,308,11,0.2,49.94357977,157.5
311,MOF(76)Y,[Y],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],36.23,2.98,pcu,6.80122,6.39579,6.80122,1.29813,1554.38,1197.39,0.5754,0.443252,298,10,0.5,20.16155467,33.80159971
312,MOF(76)Y,[Y],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],36.23,2.98,pcu,6.80122,6.39579,6.80122,1.29813,1554.38,1197.39,0.5754,0.443252,298,10,0.5,50.14722665,78.83078362
313,MOF(76)Y,[Y],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],36.23,2.98,pcu,6.80122,6.39579,6.80122,1.29813,1554.38,1197.39,0.5754,0.443252,298,10,0.5,99.91129196,131.8902926
314,MOF(76)Y,[Y],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],36.23,2.98,pcu,6.80122,6.39579,6.80122,1.29813,1554.38,1197.39,0.5754,0.443252,298,10,0.5,150.2026283,157.3495181
315,MOF(76)Y,[Y],['c1c(cc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]'],36.23,2.98,pcu,6.80122,6.39579,6.80122,1.29813,1554.38,1197.39,0.5754,0.443252,298,10,0.5,200.3908029,165.9662362
316,MOF(76)YAc,[Y],['O=C(C1=CC(C([O-])=O)=C(C([O-])=O)C(C([O-])=O)=C1)[O-]'],36.23,2.98,pcu,8.86151,4.15241,8.86151,0.875522,1930.47,2204.94,0.70364,0.803681,298,10,0.5,20.19880751,39.88361629
317,MOF(76)YAc,[Y],['O=C(C1=CC(C([O-])=O)=C(C([O-])=O)C(C([O-])=O)=C1)[O-]'],36.23,2.98,pcu,8.86151,4.15241,8.86151,0.875522,1930.47,2204.94,0.70364,0.803681,298,10,0.5,50.03833373,98.94731815
318,MOF(76)YAc,[Y],['O=C(C1=CC(C([O-])=O)=C(C([O-])=O)C(C([O-])=O)=C1)[O-]'],36.23,2.98,pcu,8.86151,4.15241,8.86151,0.875522,1930.47,2204.94,0.70364,0.803681,298,10,0.5,100.1978523,178.6750356
319,MOF(76)YAc,[Y],['O=C(C1=CC(C([O-])=O)=C(C([O-])=O)C(C([O-])=O)=C1)[O-]'],36.23,2.98,pcu,8.86151,4.15241,8.86151,0.875522,1930.47,2204.94,0.70364,0.803681,298,10,0.5,150.0106329,201.7932141
320,MOF(76)YAc,[Y],['O=C(C1=CC(C([O-])=O)=C(C([O-])=O)C(C([O-])=O)=C1)[O-]'],36.23,2.98,pcu,8.86151,4.15241,8.86151,0.875522,1930.47,2204.94,0.70364,0.803681,298,10,0.5,200.2016731,210.8777795
321,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,50,43.72469636
322,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,100,68.01619433
323,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,200,97.1659919
324,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,300,119.0283401
325,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,500,161.5384615
326,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,700,210.1214575
327,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,800,223.4817814
328,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,900,248.9878543
329,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,1000,264.7773279
330,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,4.7,1,1100,267.2064777
331,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,1,68.07495909,61.65957447
332,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,1,122.1825423,100.0851064
333,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,1,189.2498636,121.5319149
334,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,1,222.9435897,126
335,UiO(66)Zr,[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],34.72,2.78,fcu,8.98564,3.87578,8.98564,1.21741,1397.1,1147.6,0.61325,0.503735,298,7,1,296.5552646,130.4680851
336,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,7.101740295,3.092369478
337,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,46.23493976,9.136546185
338,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,93.84203481,15.46184739
339,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,188.038822,20.52208835
340,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,285.5756359,26.70682731
341,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,383.922356,28.95582329
342,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,482.5502008,31.76706827
343,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,582.4799197,31.62650602
344,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,682.6907631,32.04819277
345,ZnAMT,[Zn],['SC1=NC([NH-])=N[N-]1'],62.39,2.46,fes,2.50272,1.35888,2.48613,1.98177,0,0,0.3692,0.186298,298,7,0.5,785.4685408,32.04819277
346,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,9.823977824,4.783783784
347,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,19.97089397,9.216216216
348,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,25.04054054,11.27027027
349,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,30.0058905,13.43243243
350,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,39.65627166,17.64864865
351,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,49.86729037,22.08108108
352,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,59.89674289,24.24324324
353,EuMOF,[Eu],['OC1=CC(C([O-])=O)=CC=C1/N=C/C2=CC=C(C([O-])=O)C=C2'],4.03,3.11,hxl,5.63933,3.37729,5.63933,1.34331,1233.85,918.52,0.5224,0.388891,298,7,2,69.99133749,25.54054054
354,iMOF(3C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,kgd,9.43454,3.7419,9.43454,0.827775,1450.48,1752.26,0.61095,0.738063,298,7,1,20.61730951,15.94887836
355,iMOF(3C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,kgd,9.43454,3.7419,9.43454,0.827775,1450.48,1752.26,0.61095,0.738063,298,7,1,131.1567279,71.89484699
356,iMOF(3C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,kgd,9.43454,3.7419,9.43454,0.827775,1450.48,1752.26,0.61095,0.738063,298,7,1,233.8486719,69.63018505
357,iMOF(3C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,kgd,9.43454,3.7419,9.43454,0.827775,1450.48,1752.26,0.61095,0.738063,298,7,1,591.2432922,69.34592722
358,iMOF(3C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,kgd,9.43454,3.7419,9.43454,0.827775,1450.48,1752.26,0.61095,0.738063,298,7,1,884.7579612,69.74657408
359,iMOF(3C)Ni,[Ni],['N(C1=CC=C(N2C=C[N-]C2)C=C1)(C3=CC=C(N4C=C[N-]C4)C=C3)C5=CC=C(N6C=C[N-]C6)C=C5'],7.55,2.52,kgd,9.43454,3.7419,9.43454,0.827775,1450.48,1752.26,0.61095,0.738063,298,7,1,1447.856707,76.39552126
360,MIL(125)Ti,O1[Ti]23O[Ti]3(O2)O[Ti]23O[Ti]3(O2)O[Ti]23[Ti](O[Ti]45[Ti]1(O4)O5)(O2)O3,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],8.55,2.83,fcu,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0.6832,0.832831,298,3,0.2,3.274770842,16.37385421
361,MIL(125)Ti,O1[Ti]23O[Ti]3(O2)O[Ti]23O[Ti]3(O2)O[Ti]23[Ti](O[Ti]45[Ti]1(O4)O5)(O2)O3,['c1(cc(ccc1C(=O)[O-])C(=O)[O-])'],8.55,2.83,fcu,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0.6832,0.832831,298,3,0.2,4.948439546,18.09662811
